X,Y,T
-0.0124091,-0.0053687,198.29237141073025
-0.0124091,-0.0050152,200.18164617269608
-0.0124091,-0.0046616,202.16607835834066
-0.0124091,-0.0043081,204.1538775109786
-0.0124091,-0.0039545,206.14646048672432
-0.0124091,-0.003601,208.14303179788345
-0.0124091,-0.0032475,210.91012266370817
-0.0124091,-0.0028939,213.822304002995
-0.0124091,-0.0025404,216.734977133539
-0.0124091,-0.0021869,219.64903664943472
-0.0124091,-0.0018333,222.5653854602831
-0.0124091,-0.0014798,226.55628092680877
-0.0124091,-0.0011263,230.76852533673497
-0.0124091,-0.0007727,234.98103513081873
-0.0124091,-0.0004192,239.19141036985485
-0.0124091,-6.57e-05,243.40082235854743
-0.0124091,0.0002879,249.08228746850543
-0.0124091,0.0006414,255.10103313491553
-0.0124091,0.0009949,261.123233273178
-0.0124091,0.0013485,267.15052391226726
-0.0124091,0.001702,273.17942931901473
-0.0124091,0.0020556,281.113193046319
-0.0124091,0.0024091,289.53754846807067
-0.0124091,0.0027626,297.9804784054304
-0.0124091,0.0031162,306.44340125019835
-0.0124091,0.0034697,314.9206322858048
-0.0124091,0.0038232,325.67071345890605
-0.0124091,0.0041768,337.07707635843667
-0.0124091,0.0045303,348.5175451603866
-0.0124091,0.0048838,359.9927196543401
-0.0124091,0.0052374,371.5034457302203
-0.0124091,0.0055909,385.451967775475
-0.0124091,0.0059444,400.16652881457225
-0.0124091,0.006298,414.93601917101796
-0.0124091,0.0066515,429.74822236255204
-0.0124091,0.0070051,444.6080821416673
-0.0124091,0.0073586,461.9152981625126
-0.0124091,0.0077121,480.051124191005
-0.0124091,0.0080657,498.24590048059696
-0.0124091,0.0084192,516.4854713175284
-0.0124091,0.0087727,534.7713855910472
-0.0124091,0.0091263,555.3277432887924
-0.0124091,0.0094798,576.6761647103725
-0.0124091,0.0098333,598.0802961383154
-0.0124091,0.0101869,619.5486096208313
-0.0124091,0.0105404,641.0650319299707
-0.0124091,0.0108939,664.6079306133153
-0.0124091,0.0112475,688.94965131626
-0.0124091,0.011601,713.3381473163225
-0.0124091,0.0119545,737.7771459745866
-0.0124091,0.0123081,762.2706849523578
-0.0124091,0.0126616,787.447297276204
-0.0124091,0.0130152,813.4365510849801
-0.0124091,0.0133687,840.0335435727361
-0.0124091,0.0137222,867.7339999161065
-0.0124091,0.0140758,895.851307111788
-0.0124091,0.0144293,923.9606902885852
-0.0124091,0.0147828,953.2096014199241
-0.0124091,0.0151364,982.7517193859071
-0.0124091,0.0154899,1012.2854339839032
-0.0124091,0.0158434,1042.9191422128702
-0.0124091,0.016197,1073.593683117889
-0.0124091,0.0165505,1104.4138820276692
-0.0124091,0.016904,1136.1594144537758
-0.0124091,0.0172576,1167.9138122911845
-0.0124091,0.0176111,1199.9369141780028
-0.0124091,0.0179646,1232.5656274914197
-0.0124091,0.0183182,1265.2036247830374
-0.0124091,0.0186717,1297.9933410953836
-0.0124091,0.0190253,1330.9627346139941
-0.0124091,0.0193788,1363.9229235104474
-0.0124091,0.0197323,1397.0777765900034
-0.0124091,0.0200859,1430.3434809014182
-0.0124091,0.0204394,1463.5998978645894
-0.0124091,0.0207929,1497.0848106782505
-0.0124091,0.0211465,1530.6265400621214
-0.0121364,-0.0131465,183.253306712975
-0.0121364,-0.0127929,183.33292231163034
-0.0121364,-0.0124394,183.48888079026736
-0.0121364,-0.0120859,183.7164118291832
-0.0121364,-0.0117323,183.98394831890735
-0.0121364,-0.0113788,184.25562701765824
-0.0121364,-0.0110253,184.5317920296933
-0.0121364,-0.0106717,184.81282040829876
-0.0121364,-0.0103182,185.1559384070087
-0.0121364,-0.0099646,185.68594917671888
-0.0121364,-0.0096111,186.22069132717044
-0.0121364,-0.0092576,186.76067245336588
-0.0121364,-0.008904,187.30644546999167
-0.0121364,-0.0085505,187.96435362062627
-0.0121364,-0.008197,188.8389741446668
-0.0121364,-0.0078434,189.71957282740192
-0.0121364,-0.0074899,190.60612001660513
-0.0121364,-0.0071364,191.4993894580009
-0.0121364,-0.0067828,192.5902445908645
-0.0121364,-0.0064293,193.93823871886102
-0.0121364,-0.0060758,195.2924237274646
-0.0121364,-0.0057222,196.65371278844125
-0.0121364,-0.0053687,198.0219373030414
-0.0121364,-0.0050152,199.72694817722964
-0.0121364,-0.0046616,201.73388137094219
-0.0121364,-0.0043081,203.74536942693192
-0.0121364,-0.0039545,205.76295440767507
-0.0121364,-0.003601,207.78595427474937
-0.0121364,-0.0032475,210.36938009447172
-0.0121364,-0.0028939,213.29220798253183
-0.0121364,-0.0025404,216.21594600176508
-0.0121364,-0.0021869,219.14152070409625
-0.0121364,-0.0018333,222.06987043268438
-0.0121364,-0.0014798,225.90664183270175
-0.0121364,-0.0011263,230.0981869568297
-0.0121364,-0.0007727,234.28968306240975
-0.0121364,-0.0004192,238.47873425014345
-0.0121364,-6.57e-05,242.66649780471624
-0.0121364,0.0002879,248.27958679231682
-0.0121364,0.0006414,254.22043881863675
-0.0121364,0.0009949,260.1659049548227
-0.0121364,0.0013485,266.1175711544422
-0.0121364,0.001702,272.07197661908634
-0.0121364,0.0020556,280.1145116543207
-0.0121364,0.0024091,288.3853677644145
-0.0121364,0.0027626,296.6808620636981
-0.0121364,0.0031162,305.0019789096327
-0.0121364,0.0034697,313.3595428919677
-0.0121364,0.0038232,324.49011240375614
-0.0121364,0.0041768,335.67691958387104
-0.0121364,0.0045303,346.9095223723366
-0.0121364,0.0048838,358.18744689520724
-0.0121364,0.0052374,369.8162995364647
-0.0121364,0.0055909,384.19101499115493
-0.0121364,0.0059444,398.6375512572542
-0.0121364,0.006298,413.1540356235944
-0.0121364,0.0066515,427.7270004719213
-0.0121364,0.0070051,442.96869632929634
-0.0121364,0.0073586,460.74002013807547
-0.0121364,0.0077121,478.5866489443058
-0.0121364,0.0080657,496.50762277505305
-0.0121364,0.0084192,514.4875755121353
-0.0121364,0.0087727,533.3789293223855
-0.0121364,0.0091263,554.3925094953935
-0.0121364,0.0094798,575.469525352266
-0.0121364,0.0098333,596.6108754674752
-0.0121364,0.0101869,617.8182507686188
-0.0121364,0.0105404,640.1033835009126
-0.0121364,0.0108939,664.058309261425
-0.0121364,0.0112475,688.0796916302347
-0.0121364,0.011601,712.1502625126482
-0.0121364,0.0119545,736.2733829367328
-0.0121364,0.0123081,760.8336502255844
-0.0121364,0.0126616,786.4227876388461
-0.0121364,0.0130152,812.6565589633267
-0.0121364,0.0133687,839.5010216654639
-0.0121364,0.0137222,867.2961524313287
-0.0121364,0.0140758,895.4171117850062
-0.0121364,0.0144293,923.5301460905483
-0.0121364,0.0147828,952.7934657853332
-0.0121364,0.0151364,982.3526864865987
-0.0121364,0.0154899,1011.9034989549394
-0.0121364,0.0158434,1042.5558628589934
-0.0121364,0.016197,1073.2491104295495
-0.0121364,0.0165505,1104.087422517571
-0.0121364,0.016904,1135.8475385267875
-0.0121364,0.0172576,1167.6165240199882
-0.0121364,0.0176111,1199.6538139780755
-0.0121364,0.0179646,1232.295852420239
-0.0121364,0.0183182,1264.947178632056
-0.0121364,0.0186717,1297.7482688953976
-0.0121364,0.0190253,1330.7269730257835
-0.0121364,0.0193788,1363.6964699346122
-0.0121364,0.0197323,1396.858088478301
-0.0121364,0.0200859,1430.1292332263338
-0.0121364,0.0204394,1463.3910891072248
-0.0121364,0.0207929,1496.8784211100897
-0.0121364,0.0211465,1530.4219454154577
-0.0118636,-0.0131465,183.13359420318886
-0.0118636,-0.0127929,183.18259635693926
-0.0118636,-0.0124394,183.30839507244704
-0.0118636,-0.0120859,183.5026432235693
-0.0118636,-0.0117323,183.76301092636518
-0.0118636,-0.0113788,184.05685255357253
-0.0118636,-0.0110253,184.35618237752828
-0.0118636,-0.0106717,184.66146658273624
-0.0118636,-0.0103182,184.97294936946764
-0.0118636,-0.0099646,185.42582388047197
-0.0118636,-0.0096111,185.98321332074724
-0.0118636,-0.0092576,186.54702193742696
-0.0118636,-0.008904,187.11792182743352
-0.0118636,-0.0085505,187.696163099159
-0.0118636,-0.008197,188.52638874734754
-0.0118636,-0.0078434,189.43142586186192
-0.0118636,-0.0074899,190.34383443963014
-0.0118636,-0.0071364,191.26454762202192
-0.0118636,-0.0067828,192.19460030784984
-0.0118636,-0.0064293,193.56276432181394
-0.0118636,-0.0060758,194.9430034102758
-0.0118636,-0.0057222,196.33197327262175
-0.0118636,-0.0053687,197.72967312795407
-0.0118636,-0.0050152,199.25748682590222
-0.0118636,-0.0046616,201.2871747367131
-0.0118636,-0.0043081,203.32269482519214
-0.0118636,-0.0039545,205.3322470587941
-0.0118636,-0.003601,207.3392038368757
-0.0118636,-0.0032475,209.7063500919563
-0.0118636,-0.0028939,212.60450361007483
-0.0118636,-0.0025404,215.50091753774038
-0.0118636,-0.0021869,218.39635369539062
-0.0118636,-0.0018333,221.29156843635784
-0.0118636,-0.0014798,224.94450542816003
-0.0118636,-0.0011263,229.0840321767889
-0.0118636,-0.0007727,233.22150468761714
-0.0118636,-0.0004192,237.35451030601462
-0.0118636,-6.57e-05,241.4841423856507
-0.0118636,0.0002879,247.0113219953348
-0.0118636,0.0006414,252.86337398199194
-0.0118636,0.0009949,258.72341199166107
-0.0118636,0.0013485,264.59291717744674
-0.0118636,0.001702,270.51355568373424
-0.0118636,0.0020556,278.63287153912245
-0.0118636,0.0024091,286.78864105351965
-0.0118636,0.0027626,294.98081049460524
-0.0118636,0.0031162,303.2095666070136
-0.0118636,0.0034697,312.07431672204416
-0.0118636,0.0038232,323.0666470371736
-0.0118636,0.0041768,334.133981890168
-0.0118636,0.0045303,345.17839884379566
-0.0118636,0.0048838,356.2566217708649
-0.0118636,0.0052374,368.63419894527306
-0.0118636,0.0055909,382.7221171741579
-0.0118636,0.0059444,396.8996915098122
-0.0118636,0.006298,411.16313385226925
-0.0118636,0.0066515,425.4975379779677
