Z,Y,T
0.0091034,0.0190862,1333.6840021812945
-0.0091034,0.0190862,1333.6840021812945
0.0091034,0.0202931,1446.1027496391
-0.0091034,0.0202931,1446.1027496391
0.0091034,0.0215,1559.6275255241142
-0.0091034,0.0215,1559.6275255241142
0.0095172,-0.0135,184.0989122845619
-0.0095172,-0.0135,184.0989122845619
0.0095172,-0.0122931,184.39570988055337
-0.0095172,-0.0122931,184.39570988055337
0.0095172,-0.0110862,185.2244982241096
-0.0095172,-0.0110862,185.2244982241096
0.0095172,-0.0098793,186.63981906144394
-0.0095172,-0.0098793,186.63981906144394
0.0095172,-0.0086724,188.74652985494487
-0.0095172,-0.0086724,188.74652985494487
0.0095172,-0.0074655,191.77677297234592
-0.0095172,-0.0074655,191.77677297234592
0.0095172,-0.0062586,195.85428283013525
-0.0095172,-0.0062586,195.85428283013525
0.0095172,-0.0050517,201.19294852636875
-0.0095172,-0.0050517,201.19294852636875
0.0095172,-0.0038448,208.13144140828808
-0.0095172,-0.0038448,208.13144140828808
0.0095172,-0.0026379,217.3362912926019
-0.0095172,-0.0026379,217.3362912926019
0.0095172,-0.001431,229.10455718664593
-0.0095172,-0.001431,229.10455718664593
0.0095172,-0.0002241,244.01275815179994
-0.0095172,-0.0002241,244.01275815179994
0.0095172,0.0009828,262.8323360436042
-0.0095172,0.0009828,262.8323360436042
0.0095172,0.0021897,287.05857754100947
-0.0095172,0.0021897,287.05857754100947
0.0095172,0.0033966,317.00576696275834
-0.0095172,0.0033966,317.00576696275834
0.0095172,0.0046034,353.36730343189924
-0.0095172,0.0046034,353.36730343189924
0.0095172,0.0058103,396.8994405936112
-0.0095172,0.0058103,396.8994405936112
0.0095172,0.0070172,448.5874995044941
-0.0095172,0.0070172,448.5874995044941
0.0095172,0.0082241,507.9409104165576
-0.0095172,0.0082241,507.9409104165576
0.0095172,0.009431,574.6218353397302
-0.0095172,0.009431,574.6218353397302
0.0095172,0.0106379,648.576895972375
-0.0095172,0.0106379,648.576895972375
0.0095172,0.0118448,729.9146257505811
-0.0095172,0.0118448,729.9146257505811
0.0095172,0.0130517,817.4730025363632
-0.0095172,0.0130517,817.4730025363632
0.0095172,0.0142586,910.6037925503505
-0.0095172,0.0142586,910.6037925503505
0.0095172,0.0154655,1009.8376858866457
-0.0095172,0.0154655,1009.8376858866457
0.0095172,0.0166724,1114.0259231113573
-0.0095172,0.0166724,1114.0259231113573
0.0095172,0.0178793,1222.5553817005812
-0.0095172,0.0178793,1222.5553817005812
0.0095172,0.0190862,1333.6856350754992
-0.0095172,0.0190862,1333.6856350754992
0.0095172,0.0202931,1446.1053940730335
-0.0095172,0.0202931,1446.1053940730335
0.0095172,0.0215,1559.6282065247178
-0.0095172,0.0215,1559.6282065247178
0.009931,-0.0135,184.09893556479673
-0.009931,-0.0135,184.09893556479673
0.009931,-0.0122931,184.39573120916427
-0.009931,-0.0122931,184.39573120916427
0.009931,-0.0110862,185.22451016461673
-0.009931,-0.0110862,185.22451016461673
0.009931,-0.0098793,186.63981775245588
-0.009931,-0.0098793,186.63981775245588
0.009931,-0.0086724,188.74650879369676
-0.009931,-0.0086724,188.74650879369676
0.009931,-0.0074655,191.77671791099166
-0.009931,-0.0074655,191.77671791099166
0.009931,-0.0062586,195.85417916939517
-0.009931,-0.0062586,195.85417916939517
0.009931,-0.0050517,201.19277315277247
-0.009931,-0.0050517,201.19277315277247
0.009931,-0.0038448,208.13116826506527
-0.009931,-0.0038448,208.13116826506527
0.009931,-0.0026379,217.33588003899226
-0.009931,-0.0026379,217.33588003899226
0.009931,-0.001431,229.1039355693784
-0.009931,-0.001431,229.1039355693784
0.009931,-0.0002241,244.0118758324958
-0.009931,-0.0002241,244.0118758324958
0.009931,0.0009828,262.8312425676549
-0.009931,0.0009828,262.8312425676549
0.009931,0.0021897,287.0573688209115
-0.009931,0.0021897,287.0573688209115
0.009931,0.0033966,317.00460110803056
-0.009931,0.0033966,317.00460110803056
0.009931,0.0046034,353.3664378825255
-0.009931,0.0046034,353.3664378825255
0.009931,0.0058103,396.89895349932885
-0.009931,0.0058103,396.89895349932885
0.009931,0.0070172,448.58750407317956
-0.009931,0.0070172,448.58750407317956
0.009931,0.0082241,507.94148603293525
-0.009931,0.0082241,507.94148603293525
0.009931,0.009431,574.6227987321464
-0.009931,0.009431,574.6227987321464
0.009931,0.0106379,648.5781894430515
-0.009931,0.0106379,648.5781894430515
0.009931,0.0118448,729.9161036641249
-0.009931,0.0118448,729.9161036641249
0.009931,0.0130517,817.4745937829844
-0.009931,0.0130517,817.4745937829844
0.009931,0.0142586,910.605456810621
-0.009931,0.0142586,910.605456810621
0.009931,0.0154655,1009.8433779953473
-0.009931,0.0154655,1009.8433779953473
0.009931,0.0166724,1114.0234569132806
-0.009931,0.0166724,1114.0234569132806
0.009931,0.0178793,1222.5571581955933
-0.009931,0.0178793,1222.5571581955933
0.009931,0.0190862,1333.6872519707608
-0.009931,0.0190862,1333.6872519707608
0.009931,0.0202931,1446.106686971677
-0.009931,0.0202931,1446.106686971677
0.009931,0.0215,1559.6289381173835
-0.009931,0.0215,1559.6289381173835
0.0103448,-0.0135,184.09895617455922
-0.0103448,-0.0135,184.09895617455922
0.0103448,-0.0122931,184.3957483608898
-0.0103448,-0.0122931,184.3957483608898
0.0103448,-0.0110862,185.22452318151025
-0.0103448,-0.0110862,185.22452318151025
0.0103448,-0.0098793,186.63981688141095
-0.0103448,-0.0098793,186.63981688141095
0.0103448,-0.0086724,188.7464869336114
-0.0103448,-0.0086724,188.7464869336114
0.0103448,-0.0074655,191.77666809211712
-0.0103448,-0.0074655,191.77666809211712
0.0103448,-0.0062586,195.8540910826478
-0.0103448,-0.0062586,195.8540910826478
0.0103448,-0.0050517,201.19261664102422
-0.0103448,-0.0050517,201.19261664102422
0.0103448,-0.0038448,208.13092447928503
-0.0103448,-0.0038448,208.13092447928503
0.0103448,-0.0026379,217.33550313199208
-0.0103448,-0.0026379,217.33550313199208
0.0103448,-0.001431,229.103379306027
-0.0103448,-0.001431,229.103379306027
0.0103448,-0.0002241,244.01107357550117
-0.0103448,-0.0002241,244.01107357550117
0.0103448,0.0009828,262.83026377255834
-0.0103448,0.0009828,262.83026377255834
0.0103448,0.0021897,287.05629812055645
-0.0103448,0.0021897,287.05629812055645
0.0103448,0.0033966,317.0036435162776
-0.0103448,0.0033966,317.0036435162776
0.0103448,0.0046034,353.36568499872544
-0.0103448,0.0046034,353.36568499872544
0.0103448,0.0058103,396.8986255909415
-0.0103448,0.0058103,396.8986255909415
0.0103448,0.0070172,448.5877456597759
-0.0103448,0.0070172,448.5877456597759
0.0103448,0.0082241,507.94199991167864
-0.0103448,0.0082241,507.94199991167864
0.0103448,0.009431,574.6238129181024
-0.0103448,0.009431,574.6238129181024
0.0103448,0.0106379,648.5794159121358
-0.0103448,0.0106379,648.5794159121358
0.0103448,0.0118448,729.9175117937016
-0.0103448,0.0118448,729.9175117937016
0.0103448,0.0130517,817.476061226117
-0.0103448,0.0130517,817.476061226117
0.0103448,0.0142586,910.606987310907
-0.0103448,0.0142586,910.606987310907
0.0103448,0.0154655,1009.8410185729473
-0.0103448,0.0154655,1009.8410185729473
0.0103448,0.0166724,1114.0293509170751
-0.0103448,0.0166724,1114.0293509170751
0.0103448,0.0178793,1222.5553191325357
-0.0103448,0.0178793,1222.5553191325357
0.0103448,0.0190862,1333.6887887328148
-0.0103448,0.0190862,1333.6887887328148
0.0103448,0.0202931,1446.1065400200785
-0.0103448,0.0202931,1446.1065400200785
0.0103448,0.0215,1559.6296155613695
-0.0103448,0.0215,1559.6296155613695
0.0107586,-0.0135,184.09897304607975
-0.0107586,-0.0135,184.09897304607975
0.0107586,-0.0122931,184.3957636174655
-0.0107586,-0.0122931,184.3957636174655
0.0107586,-0.0110862,185.22453189504614
-0.0107586,-0.0110862,185.22453189504614
0.0107586,-0.0098793,186.63981346330806
-0.0107586,-0.0098793,186.63981346330806
0.0107586,-0.0086724,188.7464708260703
-0.0107586,-0.0086724,188.7464708260703
0.0107586,-0.0074655,191.77663201370638
-0.0107586,-0.0074655,191.77663201370638
0.0107586,-0.0062586,195.85401202499116
-0.0107586,-0.0062586,195.85401202499116
0.0107586,-0.0050517,201.19250404834847
-0.0107586,-0.0050517,201.19250404834847
0.0107586,-0.0038448,208.1307246658061
-0.0107586,-0.0038448,208.1307246658061
0.0107586,-0.0026379,217.33513497489247
-0.0107586,-0.0026379,217.33513497489247
0.0107586,-0.001431,229.102833069354
-0.0107586,-0.001431,229.102833069354
0.0107586,-0.0002241,244.01042809619588
-0.0107586,-0.0002241,244.01042809619588
0.0107586,0.0009828,262.82944104972586
-0.0107586,0.0009828,262.82944104972586
0.0107586,0.0021897,287.05541868879857
-0.0107586,0.0021897,287.05541868879857
0.0107586,0.0033966,317.00280507797106
-0.0107586,0.0033966,317.00280507797106
0.0107586,0.0046034,353.3651033370586
-0.0107586,0.0046034,353.3651033370586
0.0107586,0.0058103,396.89842236458327
-0.0107586,0.0058103,396.89842236458327
0.0107586,0.0070172,448.58792605347696
-0.0107586,0.0070172,448.58792605347696
0.0107586,0.0082241,507.94272919897935
-0.0107586,0.0082241,507.94272919897935
0.0107586,0.009431,574.6247183716337
-0.0107586,0.009431,574.6247183716337
0.0107586,0.0106379,648.5805702508483
-0.0107586,0.0106379,648.5805702508483
0.0107586,0.0118448,729.9187644235236
-0.0107586,0.0118448,729.9187644235236
0.0107586,0.0130517,817.4773800172562
-0.0107586,0.0130517,817.4773800172562
0.0107586,0.0142586,910.6083394955571
-0.0107586,0.0142586,910.6083394955571
0.0107586,0.0154655,1009.8463824332692
-0.0107586,0.0154655,1009.8463824332692
0.0107586,0.0166724,1114.030776086837
-0.0107586,0.0166724,1114.030776086837
0.0107586,0.0178793,1222.5603028680343
-0.0107586,0.0178793,1222.5603028680343
0.0107586,0.0190862,1333.6901471572926
-0.0107586,0.0190862,1333.6901471572926
0.0107586,0.0202931,1446.1076320834404
-0.0107586,0.0202931,1446.1076320834404
0.0107586,0.0215,1559.6302532183483
-0.0107586,0.0215,1559.6302532183483
0.0111724,-0.0135,184.09898564270807
-0.0111724,-0.0135,184.09898564270807
0.0111724,-0.0122931,184.3957749634824
-0.0111724,-0.0122931,184.3957749634824
0.0111724,-0.0110862,185.22453641937523
-0.0111724,-0.0110862,185.22453641937523
0.0111724,-0.0098793,186.6398126862716
-0.0111724,-0.0098793,186.6398126862716
0.0111724,-0.0086724,188.74645728654238
-0.0111724,-0.0086724,188.74645728654238
0.0111724,-0.0074655,191.776601161277
-0.0111724,-0.0074655,191.776601161277
0.0111724,-0.0062586,195.8539551894595
-0.0111724,-0.0062586,195.8539551894595
0.0111724,-0.0050517,201.1924008899568
-0.0111724,-0.0050517,201.1924008899568
0.0111724,-0.0038448,208.13056821151022
-0.0111724,-0.0038448,208.13056821151022
0.0111724,-0.0026379,217.33490058567003
-0.0111724,-0.0026379,217.33490058567003
0.0111724,-0.001431,229.1025137096309
-0.0111724,-0.001431,229.1025137096309
0.0111724,-0.0002241,244.00995540711665
-0.0111724,-0.0002241,244.00995540711665
0.0111724,0.0009828,262.82882878514334
-0.0111724,0.0009828,262.82882878514334
0.0111724,0.0021897,287.0547772719494
-0.0111724,0.0021897,287.0547772719494
0.0111724,0.0033966,317.0022962790528
-0.0111724,0.0033966,317.0022962790528
0.0111724,0.0046034,353.3647607997582
-0.0111724,0.0046034,353.3647607997582
0.0111724,0.0058103,396.89836629418687
-0.0111724,0.0058103,396.89836629418687
0.0111724,0.0070172,448.5882326214525
-0.0111724,0.0070172,448.5882326214525
0.0111724,0.0082241,507.9431865271803
-0.0111724,0.0082241,507.9431865271803
0.0111724,0.009431,574.6254749133567
-0.0111724,0.009431,574.6254749133567
0.0111724,0.0106379,648.5814964052056
-0.0111724,0.0106379,648.5814964052056
0.0111724,0.0118448,729.919805936256
-0.0111724,0.0118448,729.919805936256
0.0111724,0.0130517,817.478421464275
-0.0111724,0.0130517,817.478421464275
0.0111724,0.0142586,910.6094070111048
-0.0111724,0.0142586,910.6094070111048
0.0111724,0.0154655,1009.8474960121584
-0.0111724,0.0154655,1009.8474960121584
0.0111724,0.0166724,1114.0277080982985
-0.0111724,0.0166724,1114.0277080982985
0.0111724,0.0178793,1222.561489868825
-0.0111724,0.0178793,1222.561489868825
0.0111724,0.0190862,1333.6912657154649
-0.0111724,0.0190862,1333.6912657154649
0.0111724,0.0202931,1446.1085275642977
-0.0111724,0.0202931,1446.1085275642977
0.0111724,0.0215,1559.6307899197036
-0.0111724,0.0215,1559.6307899197036
0.0115862,-0.0135,184.09899352596685
-0.0115862,-0.0135,184.09899352596685
0.0115862,-0.0122931,184.39578148712695
-0.0115862,-0.0122931,184.39578148712695
0.0115862,-0.0110862,185.2245409119548
-0.0115862,-0.0110862,185.2245409119548
0.0115862,-0.0098793,186.63981210285152
-0.0115862,-0.0098793,186.63981210285152
0.0115862,-0.0086724,188.74644801988114
-0.0115862,-0.0086724,188.74644801988114
0.0115862,-0.0074655,191.7765790481024
-0.0115862,-0.0074655,191.7765790481024
0.0115862,-0.0062586,195.85392194849038
-0.0115862,-0.0062586,195.85392194849038
0.0115862,-0.0050517,201.19233875135805
-0.0115862,-0.0050517,201.19233875135805
0.0115862,-0.0038448,208.13046719574828
-0.0115862,-0.0038448,208.13046719574828
0.0115862,-0.0026379,217.33474489701612
-0.0115862,-0.0026379,217.33474489701612
0.0115862,-0.001431,229.10226779219644
-0.0115862,-0.001431,229.10226779219644
0.0115862,-0.0002241,244.0096235325778
-0.0115862,-0.0002241,244.0096235325778
0.0115862,0.0009828,262.82844915200775
-0.0115862,0.0009828,262.82844915200775
0.0115862,0.0021897,287.05439908186787
-0.0115862,0.0021897,287.05439908186787
0.0115862,0.0033966,317.00196541128435
-0.0115862,0.0033966,317.00196541128435
0.0115862,0.0046034,353.3646232611908
-0.0115862,0.0046034,353.3646232611908
0.0115862,0.0058103,396.898400388031
-0.0115862,0.0058103,396.898400388031
0.0115862,0.0070172,448.58846982298604
-0.0115862,0.0070172,448.58846982298604
0.0115862,0.0082241,507.94364954214757
-0.0115862,0.0082241,507.94364954214757
0.0115862,0.009431,574.6260499018416
-0.0115862,0.009431,574.6260499018416
0.0115862,0.0106379,648.5821598328971
-0.0115862,0.0106379,648.5821598328971
0.0115862,0.0118448,729.9205184497656
-0.0115862,0.0118448,729.9205184497656
0.0115862,0.0130517,817.4791223255315
-0.0115862,0.0130517,817.4791223255315
0.0115862,0.0142586,910.610121773921
-0.0115862,0.0142586,910.610121773921
0.0115862,0.0154655,1009.8482448743198
-0.0115862,0.0154655,1009.8482448743198
0.0115862,0.0166724,1114.0284917486822
-0.0115862,0.0166724,1114.0284917486822
0.0115862,0.0178793,1222.5623246915652
-0.0115862,0.0178793,1222.5623246915652
0.0115862,0.0190862,1333.6943144807965
-0.0115862,0.0190862,1333.6943144807965
0.0115862,0.0202931,1446.1091555679168
-0.0115862,0.0202931,1446.1091555679168
0.0115862,0.0215,1559.6311640767624
-0.0115862,0.0215,1559.6311640767624
0.012,-0.0135,184.09899624145348
-0.012,-0.0135,184.09899624145348
0.012,-0.0122931,184.39578378543865
-0.012,-0.0122931,184.39578378543865
0.012,-0.0110862,185.2245418779919
-0.012,-0.0110862,185.2245418779919
0.012,-0.0098793,186.63981063715926
-0.012,-0.0098793,186.63981063715926
0.012,-0.0086724,188.74644454272942
-0.012,-0.0086724,188.74644454272942
0.012,-0.0074655,191.77657054680074
-0.012,-0.0074655,191.77657054680074
0.012,-0.0062586,195.85390688396055
-0.012,-0.0062586,195.85390688396055
0.012,-0.0050517,201.19231481670312
-0.012,-0.0050517,201.19231481670312
0.012,-0.0038448,208.1304273767886
-0.012,-0.0038448,208.1304273767886
0.012,-0.0026379,217.33468194258992
-0.012,-0.0026379,217.33468194258992
0.012,-0.001431,229.1021750389495
-0.012,-0.001431,229.1021750389495
0.012,-0.0002241,244.00950284755157
-0.012,-0.0002241,244.00950284755157
0.012,0.0009828,262.8283102145226
-0.012,0.0009828,262.8283102145226
0.012,0.0021897,287.0542544271218
-0.012,0.0021897,287.0542544271218
0.012,0.0033966,317.0018571324329
-0.012,0.0033966,317.0018571324329
0.012,0.0046034,353.36458480212764
-0.012,0.0046034,353.36458480212764
0.012,0.0058103,396.8984256484123
-0.012,0.0058103,396.8984256484123
0.012,0.0070172,448.58859499051954
-0.012,0.0070172,448.58859499051954
0.012,0.0082241,507.94385692069795
-0.012,0.0082241,507.94385692069795
0.012,0.009431,574.6263043880459
-0.012,0.009431,574.6263043880459
0.012,0.0106379,648.5824424925637
-0.012,0.0106379,648.5824424925637
0.012,0.0118448,729.9208188626124
-0.012,0.0118448,729.9208188626124
0.012,0.0130517,817.479419658787
-0.012,0.0130517,817.479419658787
0.012,0.0142586,910.6104078783137
-0.012,0.0142586,910.6104078783137
0.012,0.0154655,1009.8485642956007
-0.012,0.0154655,1009.8485642956007
0.012,0.0166724,1114.0330604620283
-0.012,0.0166724,1114.0330604620283
0.012,0.0178793,1222.5591873312505
-0.012,0.0178793,1222.5591873312505
0.012,0.0190862,1333.6946409856305
-0.012,0.0190862,1333.6946409856305
0.012,0.0202931,1446.11074398423
-0.012,0.0202931,1446.11074398423
0.012,0.0215,1559.6313097172224
-0.012,0.0215,1559.6313097172224
