X,Y,T
0.012569,0.0009828,261.47250553378336
0.012569,0.0021897,284.9071132774542
0.012569,0.0033966,314.0484370407229
0.012569,0.0046034,351.7998770085268
0.012569,0.0058103,395.32277444509737
0.012569,0.0070172,446.287408122864
0.012569,0.0082241,507.16526531956526
0.012569,0.009431,574.0340221034556
0.012569,0.0106379,647.986187300501
0.012569,0.0118448,730.8090542298572
0.012569,0.0130517,816.5933490125034
0.012569,0.0142586,910.6405542207335
0.012569,0.0154655,1010.4715589824214
0.012569,0.0166724,1115.549465087869
0.012569,0.0178793,1224.852367871631
0.012569,0.0190862,1336.778418154312
0.012569,0.0202931,1449.9601544314132
